grupo,tempo_em_dias,n_risco,n_evento,n_censura,survival_prob,hazard_step,tempo_anos,n_inicial,tempo_max_dias
GERAL,18563,165997,7,75,0.13610446694961936,4.216943679705055e-05,50.822724161533195,67175202,49086
GERAL,18564,165915,6,2,0.13609954499077478,3.616309556098002e-05,50.82546201232033,67175202,49086
GERAL,18565,165907,5,0,0.13609544330895934,3.0137366114751034e-05,50.82819986310746,67175202,49086
GERAL,18566,165902,5,97,0.1360913416271439,3.0138274402960784e-05,50.83093771389459,67175202,49086
GERAL,18567,165800,3,90,0.13608887917826043,1.8094089264173703e-05,50.83367556468173,67175202,49086
GERAL,18568,165707,1,85,0.13608805791615816,6.034748079441424e-06,50.836413415468854,67175202,49086
GERAL,18569,165621,4,85,0.1360847711817968,2.4151526678380158e-05,50.83915126625599,67175202,49086
GERAL,18570,165532,7,73,0.13607901644314643,4.228789599594036e-05,50.841889117043124,67175202,49086
GERAL,18571,165452,5,0,0.1360749041019102,3.022024514662863e-05,50.84462696783025,67175202,49086
GERAL,18572,165447,6,1,0.13606996929242673,3.626539012493427e-05,50.847364818617386,67175202,49086
GERAL,18573,165440,7,55,0.13606421197989624,4.2311411992263054e-05,50.85010266940452,67175202,49086
GERAL,18574,165378,7,96,0.136058452752648,4.232727448632829e-05,50.85284052019165,67175202,49086
GERAL,18575,165275,1,94,0.1360576295280057,6.05052185751021e-06,50.85557837097878,67175202,49086
GERAL,18576,165180,1,84,0.1360568058348859,6.054001695120474e-06,50.85831622176591,67175202,49086
GERAL,18577,165095,1,97,0.13605598172267275,6.057118628668342e-06,50.861054072553046,67175202,49086
GERAL,18578,164997,2,1,0.1360543325292726,1.2121432510894137e-05,50.86379192334018,67175202,49086
GERAL,18579,164994,4,2,0.13605103412248135,2.4243305817181232e-05,50.86652977412731,67175202,49086
GERAL,18580,164988,3,76,0.1360485602874002,1.818314059204306e-05,50.86926762491444,67175202,49086
GERAL,18581,164909,1,0,0.13604773529567574,6.063950421141357e-06,50.87200547570158,67175202,49086
GERAL,18582,164908,4,74,0.13604443532877794,2.4255948771436196e-05,50.874743326488705,67175202,49086
GERAL,18583,164830,4,76,0.13604113388036856,2.4267427046047443e-05,50.87748117727584,67175202,49086
GERAL,18584,164750,4,58,0.13603783090898453,2.4279210925644917e-05,50.88021902806297,67175202,49086
GERAL,18585,164688,6,1,0.13603287470704234,3.643252696006995e-05,50.8829568788501,67175202,49086
GERAL,18586,164681,8,1,0.13602626639765839,4.857876743522325e-05,50.88569472963724,67175202,49086
GERAL,18587,164672,2,88,0.13602461431027987,1.2145355616012437e-05,50.888432580424364,67175202,49086
GERAL,18588,164582,6,70,0.13601965539809105,3.645599154220996e-05,50.8911704312115,67175202,49086
GERAL,18589,164506,0,84,0.13601965539809105,0.0,50.893908281998634,67175202,49086
GERAL,18590,164422,4,77,0.1360163463602397,2.4327644719076523e-05,50.89664613278576,67175202,49086
GERAL,18591,164341,5,0,0.13601220812491316,3.0424544088206837e-05,50.899383983572896,67175202,49086
GERAL,18592,164336,6,1,0.13600724224252128,3.651056372310388e-05,50.902121834360024,67175202,49086
GERAL,18593,164329,3,0,0.13600475928621578,1.8256059490412528e-05,50.90485968514716,67175202,49086
GERAL,18594,164326,5,74,0.1360006210257066,3.0427321300342003e-05,50.90759753593429,67175202,49086
GERAL,18595,164247,4,77,0.13599730892573458,2.4353565057504854e-05,50.91033538672142,67175202,49086
GERAL,18596,164166,4,93,0.1359939952722637,2.4365581180025097e-05,50.913073237508556,67175202,49086
GERAL,18597,164069,3,86,0.13599150862344023,1.8284989851830632e-05,50.91581108829569,67175202,49086
GERAL,18598,163980,12,74,0.1359815568116127,7.317965605561654e-05,50.91854893908282,67175202,49086
GERAL,18599,163894,7,0,0.13597574896692233,4.2710532417294107e-05,50.92128678986995,67175202,49086
GERAL,18600,163887,4,2,0.13597243019852784,2.440706096273652e-05,50.92402464065709,67175202,49086
GERAL,18601,163881,3,85,0.13596994109185534,1.8305965914291468e-05,50.926762491444215,67175202,49086
GERAL,18602,163793,8,81,0.13596330002948556,4.8842136110822805e-05,50.92950034223135,67175202,49086
GERAL,18603,163704,6,69,0.13595831676823245,3.6651517372819234e-05,50.93223819301848,67175202,49086
GERAL,18604,163629,10,62,0.13595000783052774,6.111386123486668e-05,50.93497604380561,67175202,49086
GERAL,18605,163557,6,70,0.13594502057808985,3.668445862910178e-05,50.93771389459275,67175202,49086
GERAL,18606,163481,9,0,0.13593753649623813,5.5052269071023547e-05,50.940451745379875,67175202,49086
GERAL,18607,163472,3,2,0.13593504180228755,1.835176666340413e-05,50.94318959616701,67175202,49086
GERAL,18608,163467,1,86,0.13593421022746324,6.1174426642686296e-06,50.945927446954144,67175202,49086
GERAL,18609,163380,5,76,0.1359300501647191,3.0603501040519036e-05,50.94866529774127,67175202,49086
GERAL,18610,163299,6,90,0.13592505576609454,3.674241728363309e-05,50.95140314852841,67175202,49086
GERAL,18611,163203,4,103,0.1359217243308693,2.45093533819844e-05,50.954140999315534,67175202,49086
GERAL,18612,163096,3,89,0.13591922417652466,1.839407465541767e-05,50.95687885010267,67175202,49086
GERAL,18613,163004,6,1,0.1359142211376725,3.6808912664719885e-05,50.959616700889804,67175202,49086
GERAL,18614,162997,6,1,0.13590921806812628,3.681049344466463e-05,50.96235455167693,67175202,49086
GERAL,18615,162990,6,0,0.1359042149678845,3.6812074360390207e-05,50.965092402464066,67175202,49086
GERAL,18616,162984,1,1,0.1359033811178442,6.13557158984931e-06,50.9678302532512,67175202,49086
GERAL,18617,162982,4,54,0.13590004569721817,2.454258752500276e-05,50.97056810403833,67175202,49086
GERAL,18618,162924,3,52,0.13589754330262258,1.841349340796936e-05,50.97330595482546,67175202,49086
GERAL,18619,162869,3,51,0.13589504010907494,1.841971154731717e-05,50.97604380561259,67175202,49086
GERAL,18620,162815,7,0,0.13588919749456913,4.2993581672450325e-05,50.978781656399725,67175202,49086
GERAL,18621,162808,2,1,0.1358875281761389,1.2284408628568621e-05,50.98151950718686,67175202,49086
GERAL,18622,162805,3,66,0.13588502418311332,1.8426952489174165e-05,50.98425735797399,67175202,49086
GERAL,18623,162736,3,56,0.1358825191745562,1.8434765509782716e-05,50.98699520876112,67175202,49086
GERAL,18624,162677,3,64,0.13588001330367389,1.844145146517332e-05,50.98973305954826,67175202,49086
GERAL,18625,162610,7,76,0.13587416397034183,4.304778303917348e-05,50.992470910335385,67175202,49086
GERAL,18626,162527,7,61,0.13586831190177603,4.306976686950476e-05,50.99520876112252,67175202,49086
GERAL,18627,162459,10,2,0.13585994866478074,6.155399208415662e-05,50.997946611909654,67175202,49086
GERAL,18628,162447,6,2,0.13585493066080415,3.6935123455650154e-05,51.00068446269678,67175202,49086
GERAL,18629,162439,5,70,0.1358507489393376,3.078078540252033e-05,51.00342231348392,67175202,49086
GERAL,18630,162364,3,68,0.13584823882473818,1.8477002291148285e-05,51.006160164271044,67175202,49086
GERAL,18631,162293,1,64,0.13584740176929633,6.16169520558496e-06,51.00889801505818,67175202,49086
GERAL,18632,162228,2,80,0.13584572699796502,1.232832803215228e-05,51.011635865845314,67175202,49086
GERAL,18633,162146,4,73,0.13584237580269662,2.4669125356160497e-05,51.01437371663244,67175202,49086
GERAL,18634,162069,7,1,0.13583650856941562,4.319148017202549e-05,51.017111567419576,67175202,49086
GERAL,18635,162061,5,1,0.13583231766264073,3.085258020128223e-05,51.01984941820671,67175202,49086
GERAL,18636,162055,3,73,0.13582980310305917,1.8512233500971893e-05,51.02258726899384,67175202,49086
GERAL,18637,161979,7,66,0.13582393315311675,4.321547854968854e-05,51.02532511978097,67175202,49086
GERAL,18638,161906,5,65,0.1358197386225511,3.088211678381283e-05,51.0280629705681,67175202,49086
GERAL,18639,161836,4,75,0.13581638165034163,2.4716379544724288e-05,51.030800821355236,67175202,49086
GERAL,18640,161757,10,79,0.13580798532859664,6.182112675185618e-05,51.03353867214237,67175202,49086
GERAL,18641,161668,4,2,0.13580462515873423,2.474206398297746e-05,51.0362765229295,67175202,49086
GERAL,18642,161662,3,0,0.1358021050001597,1.8557236703739903e-05,51.03901437371663,67175202,49086
GERAL,18643,161659,5,67,0.13579790473586884,3.0929301801941126e-05,51.04175222450377,67175202,49086
GERAL,18644,161587,4,79,0.13579454313116707,2.4754466634073284e-05,51.044490075290895,67175202,49086
GERAL,18645,161504,5,79,0.1357903390698704,3.095898553596196e-05,51.04722792607803,67175202,49086
GERAL,18646,161420,5,83,0.13578613295107875,3.097509602279767e-05,51.04996577686516,67175202,49086
GERAL,18647,161332,6,71,0.13578108301183725,3.7190390003223165e-05,51.05270362765229,67175202,49086
GERAL,18648,161255,11,0,0.13577182071353253,6.82149390716567e-05,51.05544147843943,67175202,49086
GERAL,18649,161244,1,1,0.1357709786864139,6.201781151546725e-06,51.058179329226554,67175202,49086
GERAL,18650,161242,7,71,0.1357650844600287,4.341300653675841e-05,51.06091718001369,67175202,49086
GERAL,18651,161164,5,95,0.13576087244355914,3.102429823037403e-05,51.063655030800824,67175202,49086
GERAL,18652,161064,6,90,0.13575581504255915,3.725227238861571e-05,51.06639288158795,67175202,49086
GERAL,18653,160968,3,95,0.13575328492821886,1.8637244669748025e-05,51.069130732375086,67175202,49086
GERAL,18654,160870,3,61,0.1357507533197475,1.8648598247031766e-05,51.07186858316222,67175202,49086
GERAL,18655,160806,9,0,0.1357431556133194,5.596806089325025e-05,51.07460643394935,67175202,49086
GERAL,18656,160797,4,4,0.1357397788549069,2.487608599662929e-05,51.07734428473648,67175202,49086
GERAL,18657,160789,1,87,0.1357389346443026,6.2193309243791555e-06,51.08008213552361,67175202,49086
GERAL,18658,160701,4,69,0.1357355559737369,2.4890946540469567e-05,51.082819986310746,67175202,49086
GERAL,18659,160628,0,41,0.1357355559737369,0.0,51.08555783709788,67175202,49086
GERAL,18660,160587,3,1,0.13573302023505368,1.8681462384875488e-05,51.08829568788501,67175202,49086
GERAL,18661,160583,6,1,0.13572794872610558,3.7363855451697876e-05,51.09103353867214,67175202,49086
GERAL,18662,160576,8,0,0.13572118667206381,4.982064567556796e-05,51.09377138945928,67175202,49086
GERAL,18663,160568,4,6,0.13571780564504293,2.4911563947984654e-05,51.096509240246405,67175202,49086
GERAL,18664,160558,7,72,0.13571188862664763,4.3597952141905104e-05,51.09924709103354,67175202,49086
GERAL,18665,160479,1,77,0.13571104295906106,6.231344911172178e-06,51.10198494182067,67175202,49086
GERAL,18666,160401,5,62,0.13570681259132772,3.117187548706056e-05,51.1047227926078,67175202,49086
GERAL,18667,160334,3,59,0.13570427338917612,1.8710940910848603e-05,51.10746064339494,67175202,49086
GERAL,18668,160272,4,87,0.13570088653998502,2.495757212738345e-05,51.110198494182065,67175202,49086
GERAL,18669,160181,4,1,0.13569749785127563,2.4971750707012692e-05,51.1129363449692,67175202,49086
GERAL,18670,160176,6,0,0.13569241478647748,3.7458795325142346e-05,51.115674195756334,67175202,49086
GERAL,18671,160170,3,77,0.1356898732540784,1.8730099269526127e-05,51.11841204654346,67175202,49086
GERAL,18672,160090,4,71,0.13568648291431318,2.4985945405709287e-05,51.121149897330596,67175202,49086
GERAL,18673,160015,3,66,0.13568393903124756,1.8748242352279474e-05,51.123887748117724,67175202,49086
GERAL,18674,159946,6,65,0.13567884916570427,3.7512660522926484e-05,51.12662559890486,67175202,49086
GERAL,18675,159875,7,70,0.13567290857496675,4.37842064112588e-05,51.12936344969199,67175202,49086
GERAL,18676,159798,6,1,0.13566781440951128,3.754740359704126e-05,51.13210130047912,67175202,49086
GERAL,18677,159791,6,0,0.13566272021217565,3.754904844453067e-05,51.134839151266256,67175202,49086
GERAL,18678,159785,5,81,0.1356584750477293,3.129204869042776e-05,51.13757700205339,67175202,49086
GERAL,18679,159699,5,114,0.1356542277301178,3.130889986787644e-05,51.14031485284052,67175202,49086
GERAL,18680,159580,4,63,0.13565082744868578,2.5065797719012406e-05,51.14305270362765,67175202,49086
GERAL,18681,159513,3,63,0.13564827623040046,1.880724455060089e-05,51.14579055441479,67175202,49086
GERAL,18682,159447,2,83,0.1356465747461928,1.2543352963680722e-05,51.148528405201915,67175202,49086
GERAL,18683,159362,6,1,0.13564146763503407,3.765012989294813e-05,51.15126625598905,67175202,49086
GERAL,18684,159355,3,2,0.13563891406343037,1.8825891876627656e-05,51.15400410677618,67175202,49086
GERAL,18685,159350,4,70,0.135635509258559,2.510197678067148e-05,51.15674195756331,67175202,49086
GERAL,18686,159276,5,78,0.13563125138200324,3.139204902182375e-05,51.15947980835045,67175202,49086
GERAL,18687,159193,3,104,0.13562869540432743,1.8845049719522844e-05,51.162217659137575,67175202,49086
GERAL,18688,159086,3,76,0.13562613775572094,1.885772475264951e-05,51.16495550992471,67175202,49086
GERAL,18689,159007,6,73,0.13562102001356785,3.773418780305269e-05,51.167693360711844,67175202,49086
GERAL,18690,158928,4,0,0.13561760661831934,2.516862981979261e-05,51.17043121149897,67175202,49086
GERAL,18691,158924,8,0,0.13561077982782233,5.0338526591326674e-05,51.17316906228611,67175202,49086
GERAL,18692,158916,2,89,0.13560907313019807,1.2585265171537164e-05,51.175906913073234,67175202,49086
GERAL,18693,158825,8,81,0.13560224251420538,5.036990398237053e-05,51.17864476386037,67175202,49086
GERAL,18694,158736,3,104,0.13559967972613246,1.8899304505594195e-05,51.181382614647504,67175202,49086
GERAL,18695,158629,7,77,0.13559369596680673,4.412812285269402e-05,51.18412046543463,67175202,49086
GERAL,18696,158545,5,83,0.13558941977720862,3.1536787662808665e-05,51.186858316221766,67175202,49086
GERAL,18697,158457,7,0,0.13558342997594744,4.4176022517149764e-05,51.1895961670089,67175202,49086
GERAL,18698,158450,4,5,0.13558000723236963,2.5244556642473967e-05,51.19233401779603,67175202,49086
GERAL,18699,158441,3,81,0.13557744009367637,1.8934492965835862e-05,51.19507186858316,67175202,49086
GERAL,18700,158357,7,100,0.13557144703949717,4.420391899316102e-05,51.19780971937029,67175202,49086
GERAL,18701,158250,4,54,0.1355680202730633,2.5276461295418642e-05,51.200547570157426,67175202,49086
GERAL,18702,158192,2,452,0.13556630630497044,1.2642864367351068e-05,51.20328542094456,67175202,49086
GERAL,18703,157738,7,584,0.13556029022676394,4.437738528445904e-05,51.20602327173169,67175202,49086
GERAL,18704,157147,4,2,0.13555683969216317,2.5453874397856785e-05,51.20876112251882,67175202,49086
GERAL,18705,157141,10,14,0.1355482132458702,6.36371157113675e-05,51.21149897330596,67175202,49086
GERAL,18706,157117,4,375,0.13554476235988727,2.545873457359802e-05,51.214236824093085,67175202,49086
GERAL,18707,156738,6,312,0.1355395736464026,3.8280442521915554e-05,51.21697467488022,67175202,49086
GERAL,18708,156420,4,0,0.135536107604371,2.557217747091165e-05,51.219712525667354,67175202,49086
GERAL,18709,156416,5,143,0.13553177505183145,3.196603927986907e-05,51.22245037645448,67175202,49086
GERAL,18710,156268,6,318,0.1355265712311496,3.8395576829549235e-05,51.22518822724162,67175202,49086
GERAL,18711,155944,3,1,0.13552396401500988,1.923767506284307e-05,51.227926078028744,67175202,49086
GERAL,18712,155940,5,1,0.13551961862691142,3.206361421059382e-05,51.23066392881588,67175202,49086
GERAL,18713,155934,7,206,0.13551353504455999,4.489078712788744e-05,51.233401779603014,67175202,49086
GERAL,18714,155721,5,189,0.13550918388013627,3.2108707239229134e-05,51.23613963039014,67175202,49086
GERAL,18715,155527,4,154,0.13550569871848897,2.5719006989140148e-05,51.238877481177276,67175202,49086
GERAL,18716,155369,2,126,0.13550395441043886,1.287258075935354e-05,51.24161533196441,67175202,49086
GERAL,18717,155241,4,95,0.13550046296283388,2.576638903382483e-05,51.24435318275154,67175202,49086
GERAL,18718,155142,8,0,0.13549347579170226,5.156566242539093e-05,51.24709103353867,67175202,49086
GERAL,18719,155134,7,0,0.1354873620169621,4.5122281382546704e-05,51.2498288843258,67175202,49086
GERAL,18720,155127,2,94,0.1354856152241792,1.2892662141342256e-05,51.252566735112936,67175202,49086
GERAL,18721,155031,3,75,0.13548299344630463,1.9350968515974224e-05,51.25530458590007,67175202,49086
GERAL,18722,154953,2,59,0.13548124474839693,1.2907139584261034e-05,51.2580424366872,67175202,49086
GERAL,18723,154892,4,76,0.13547774602038648,2.5824445420034605e-05,51.26078028747433,67175202,49086
GERAL,18724,154812,8,85,0.13547074512918836,5.167558070433817e-05,51.26351813826147,67175202,49086
GERAL,18725,154719,5,1,0.13546636716833257,3.231665147784047e-05,51.266255989048595,67175202,49086
GERAL,18726,154713,4,0,0.1354628647770101,2.585432381247859e-05,51.26899383983573,67175202,49086
GERAL,18727,154709,6,54,0.13545761119002642,3.878248841373159e-05,51.27173169062286,67175202,49086
GERAL,18728,154649,2,78,0.1354558593828865,1.2932511687757438e-05,51.27446954140999,67175202,49086
GERAL,18729,154569,4,55,0.1354523540005813,2.587841028925593e-05,51.27720739219713,67175202,49086
GERAL,18730,154510,3,56,0.13544972402800995,1.9416219014950488e-05,51.279945242984255,67175202,49086
GERAL,18731,154451,3,43,0.1354470931018775,1.9423635975163645e-05,51.28268309377139,67175202,49086
GERAL,18732,154405,7,0,0.13544095256464286,4.533531945209028e-05,51.285420944558524,67175202,49086
GERAL,18733,154398,3,2,0.13543832090582802,1.943030350134069e-05,51.28815879534565,67175202,49086
GERAL,18734,154393,3,67,0.1354356892129228,1.9430932749541754e-05,51.290896646132786,67175202,49086
GERAL,18735,154323,2,42,0.1354339339892787,1.295983100380371e-05,51.29363449691992,67175202,49086
GERAL,18736,154279,6,73,0.13542866688485142,3.8890581349373536e-05,51.29637234770705,67175202,49086
GERAL,18737,154200,1,54,0.1354277886185292,6.485084306095979e-06,51.29911019849418,67175202,49086
GERAL,18738,154145,5,60,0.13542339574854903,3.243699114470142e-05,51.30184804928131,67175202,49086
GERAL,18739,154080,6,0,0.13541812225182986,3.8940809968847354e-05,51.304585900068446,67175202,49086
GERAL,18740,154074,4,0,0.1354146065873504,2.596155094305334e-05,51.30732375085558,67175202,49086
GERAL,18741,154070,2,60,0.13541284875511067,1.298111248133965e-05,51.31006160164271,67175202,49086
GERAL,18742,154008,1,70,0.13541196949657375,6.493169186016311e-06,51.31279945242984,67175202,49086
GERAL,18743,153937,4,55,0.1354084508631199,2.5984656060596217e-05,51.31553730321698,67175202,49086
GERAL,18744,153878,9,61,0.1354005311081337,5.8487893006147725e-05,51.318275154004105,67175202,49086
GERAL,18745,153808,3,45,0.1353978901428177,1.9504837199625508e-05,51.32101300479124,67175202,49086
GERAL,18746,153760,3,0,0.1353952484045865,1.951092611862643e-05,51.32375085557837,67175202,49086
GERAL,18747,153757,4,1,0.1353917260869449,2.6015075736389237e-05,51.3264887063655,67175202,49086
GERAL,18748,153752,6,0,0.1353864425761189,3.902388261616109e-05,51.32922655715264,67175202,49086
GERAL,18749,153746,5,65,0.13538203965043055,3.252117128250491e-05,51.331964407939765,67175202,49086
GERAL,18750,153676,2,61,0.1353802777352369,1.3014393919675161e-05,51.3347022587269,67175202,49086
GERAL,18751,153613,4,74,0.13537675250553016,2.6039462805882314e-05,51.337440109514034,67175202,49086
GERAL,18752,153535,3,62,0.13537410730894622,1.9539518676523268e-05,51.34017796030116,67175202,49086
GERAL,18753,153470,10,1,0.13536528642490966,6.515931452401121e-05,51.3429158110883,67175202,49086
GERAL,18754,153459,4,1,0.1353617580483029,2.606559406747079e-05,51.34565366187543,67175202,49086
GERAL,18755,153454,1,58,0.13536087594840293,6.516610841033795e-06,51.34839151266256,67175202,49086
GERAL,18756,153395,1,80,0.13535999351497324,6.519117311516021e-06,51.351129363449694,67175202,49086
GERAL,18757,153314,2,55,0.13535822772719763,1.3045123080736266e-05,51.35386721423682,67175202,49086
GERAL,18758,153257,5,72,0.13535381167351893,3.26249371969959e-05,51.356605065023956,67175202,49086
GERAL,18759,153180,2,57,0.1353520444217671,1.3056534795665231e-05,51.35934291581109,67175202,49086
GERAL,18760,153121,5,0,0.1353476246477184,3.2653914224698116e-05,51.36208076659822,67175202,49086
GERAL,18761,153116,2,0,0.13534585673809893,1.306199221505264e-05,51.36481861738535,67175202,49086
GERAL,18762,153114,3,56,0.13534320487366971,1.959324424938281e-05,51.36755646817249,67175202,49086
GERAL,18763,153055,7,65,0.1353370149260423,4.5735193231191405e-05,51.370294318959616,67175202,49086
GERAL,18764,152983,10,74,0.13532816838656236,6.536674009530471e-05,51.37303216974675,67175202,49086
GERAL,18765,152899,3,82,0.13532551314025493,1.9620795427046612e-05,51.37577002053388,67175202,49086
GERAL,18766,152814,6,4,0.13532019979802948,3.926341827319486e-05,51.37850787132101,67175202,49086
GERAL,18767,152804,9,0,0.13531222957605765,5.8898981702049687e-05,51.38124572210815,67175202,49086
GERAL,18768,152795,6,1,0.1353069160947431,3.926830066428875e-05,51.383983572895275,67175202,49086
GERAL,18769,152788,1,62,0.1353060305087279,6.545016624342226e-06,51.38672142368241,67175202,49086
GERAL,18770,152725,3,83,0.1353033726721489,1.9643149451628744e-05,51.389459274469544,67175202,49086
GERAL,18771,152639,7,65,0.13529716768123107,4.5859839228506475e-05,51.39219712525667,67175202,49086
GERAL,18772,152567,7,70,0.13529096004672447,4.5881481578585146e-05,51.39493497604381,67175202,49086
GERAL,18773,152490,4,58,0.13528741119866763,2.6231228277264083e-05,51.397672826830934,67175202,49086
GERAL,18774,152428,6,2,0.13528208590103732,3.9362846721074867e-05,51.40041067761807,67175202,49086
GERAL,18775,152420,1,1,0.13528119833978616,6.560818790185015e-06,51.403148528405204,67175202,49086
GERAL,18776,152418,4,60,0.13527764807148873,2.6243619520004198e-05,51.40588637919233,67175202,49086
GERAL,18777,152354,5,68,0.13527320848841012,3.2818304737650475e-05,51.408624229979466,67175202,49086
GERAL,18778,152281,4,79,0.13526965523597578,2.6267229660955734e-05,51.4113620807666,67175202,49086
GERAL,18779,152198,4,62,0.13526610013918777,2.6281554291120775e-05,51.41409993155373,67175202,49086
GERAL,18780,152132,5,69,0.13526165445714391,3.28661951463203e-05,51.41683778234086,67175202,49086
GERAL,18781,152058,9,2,0.13525364859826036,5.9187941443396596e-05,51.419575633128,67175202,49086
GERAL,18782,152047,3,0,0.13525097994352997,1.973074115240682e-05,51.422313483915126,67175202,49086
GERAL,18783,152044,5,69,0.13524653218564595,3.288521743705769e-05,51.42505133470226,67175202,49086
GERAL,18784,151970,2,71,0.13524475227471372,1.316049220240837e-05,51.42778918548939,67175202,49086
GERAL,18785,151897,3,60,0.13524208116036107,1.9750225481740916e-05,51.43052703627652,67175202,49086
GERAL,18786,151834,1,80,0.1352411904370635,6.586140126717336e-06,51.43326488706366,67175202,49086
GERAL,18787,151753,5,62,0.13523673447275186,3.294827779351973e-05,51.436002737850785,67175202,49086
GERAL,18788,151686,5,0,0.13523227668711335,3.2962831111638516e-05,51.43874058863792,67175202,49086
GERAL,18789,151681,3,0,0.13522960201573025,1.9778350617414177e-05,51.441478439425055,67175202,49086
GERAL,18790,151678,7,56,0.13522336111583633,4.6150397552710346e-05,51.44421629021218,67175202,49086
GERAL,18791,151615,2,75,0.1352215773429759,1.3191306928733964e-05,51.44695414099932,67175202,49086
GERAL,18792,151538,7,58,0.13521533104804392,4.619303409045916e-05,51.449691991786445,67175202,49086
GERAL,18793,151473,0,89,0.13521533104804392,0.0,51.45242984257358,67175202,49086
GERAL,18794,151384,4,52,0.1352117582707082,2.6422871637689582e-05,51.455167693360714,67175202,49086
GERAL,18795,151328,6,0,0.13520639726316416,3.9648974413195175e-05,51.45790554414784,67175202,49086
GERAL,18796,151322,6,1,0.13520103625562013,3.965054651669949e-05,51.460643394934976,67175202,49086
GERAL,18797,151315,11,57,0.1351912076768354,7.269603145755543e-05,51.46338124572211,67175202,49086
GERAL,18798,151247,5,72,0.13518673845735743,3.305850694559231e-05,51.46611909650924,67175202,49086
GERAL,18799,151170,5,73,0.13518226710925738,3.307534563736191e-05,51.46885694729637,67175202,49086
GERAL,18800,151092,4,60,0.13517868830251423,2.6473936409604743e-05,51.4715947980835,67175202,49086
GERAL,18801,151028,2,59,0.13517689818825326,1.324257753529147e-05,51.474332648870636,67175202,49086
GERAL,18802,150967,7,1,0.13517063033973462,4.6367749243212094e-05,51.47707049965777,67175202,49086
GERAL,18803,150959,5,0,0.13516615327542114,3.31215760570751e-05,51.4798083504449,67175202,49086
GERAL,18804,150954,1,60,0.13516525786255845,6.6245346264424924e-06,51.48254620123203,67175202,49086
GERAL,18805,150893,5,65,0.13516077901801754,3.313606330313533e-05,51.48528405201917,67175202,49086
GERAL,18806,150823,3,54,0.13515809055314776,1.9890865451555796e-05,51.488021902806295,67175202,49086
GERAL,18807,150766,2,69,0.13515629760128126,1.3265590385100089e-05,51.49075975359343,67175202,49086
GERAL,18808,150695,2,48,0.13515450382846064,1.327184047247752e-05,51.493497604380565,67175202,49086
GERAL,18809,150645,8,1,0.13514732645097963,5.310498191111554e-05,51.49623545516769,67175202,49086
GERAL,18810,150636,8,3,0.13514014902585145,5.310815475716296e-05,51.49897330595483,67175202,49086
GERAL,18811,150625,3,66,0.13513745743782107,1.991701244813278e-05,51.501711156741955,67175202,49086
GERAL,18812,150556,4,70,0.13513386708054703,2.6568187252583756e-05,51.50444900752909,67175202,49086
GERAL,18813,150482,7,72,0.13512758103258407,4.651719142488803e-05,51.507186858316224,67175202,49086
GERAL,18814,150403,3,76,0.13512488572236356,1.994641064340472e-05,51.50992470910335,67175202,49086
GERAL,18815,150324,5,56,0.1351203912675286,3.326148851813416e-05,51.51266255989049,67175202,49086
GERAL,18816,150263,11,0,0.1351104997819071,7.320498060068014e-05,51.51540041067762,67175202,49086
GERAL,18817,150252,2,1,0.1351087013299759,1.3310970902217608e-05,51.51813826146475,67175202,49086
GERAL,18818,150249,1,76,0.13510780209802542,6.655618340221898e-06,51.520876112251884,67175202,49086
GERAL,18819,150172,2,81,0.1351060027239464,1.3318061955624218e-05,51.52361396303901,67175202,49086
GERAL,18820,150089,1,56,0.13510510255136396,6.662713456682368e-06,51.526351813826146,67175202,49086
GERAL,18821,150032,6,82,0.13509969949991288,3.9991468486722835e-05,51.52908966461328,67175202,49086
GERAL,18822,149944,3,74,0.1350969964968017,2.00074694552633e-05,51.53182751540041,67175202,49086
GERAL,18823,149867,4,1,0.13509339071310025,2.6690332094457084e-05,51.53456536618754,67175202,49086
GERAL,18824,149862,3,0,0.13509068635727864,2.00184169435881e-05,51.53730321697468,67175202,49086
GERAL,18825,149859,3,74,0.13508798200145702,2.001881768862731e-05,51.540041067761805,67175202,49086
GERAL,18826,149782,4,55,0.13508437441224067,2.6705478628940727e-05,51.54277891854894,67175202,49086
GERAL,18827,149723,0,68,0.13508437441224067,0.0,51.54551676933607,67175202,49086
GERAL,18828,149655,4,70,0.13508076385798154,2.6728141391867963e-05,51.5482546201232,67175202,49086
GERAL,18829,149581,5,85,0.1350762485531013,3.342670526336901e-05,51.55099247091034,67175202,49086
GERAL,18830,149491,4,1,0.13507263425528931,2.6757463660019668e-05,51.553730321697465,67175202,49086
GERAL,18831,149486,1,3,0.13507173067479178,6.6895896605702205e-06,51.5564681724846,67175202,49086
GERAL,18832,149482,4,76,0.1350681162802647,2.675907467119787e-05,51.559206023271734,67175202,49086
GERAL,18833,149402,5,74,0.1350635959888268,3.346675412645078e-05,51.56194387405886,67175202,49086
GERAL,18834,149323,0,65,0.1350635959888268,0.0,51.564681724846,67175202,49086
GERAL,18835,149258,1,84,0.13506269108861382,6.699808385480175e-06,51.56741957563313,67175202,49086
GERAL,18836,149173,8,70,0.13505544781048234,5.3629007930389544e-05,51.57015742642026,67175202,49086
GERAL,18837,149095,9,2,0.13504729529678106,6.036419732385392e-05,51.572895277207394,67175202,49086
GERAL,18838,149084,4,2,0.13504367190875025,2.6830511657857314e-05,51.57563312799452,67175202,49086
GERAL,18839,149078,0,62,0.13504367190875025,0.0,51.578370978781656,67175202,49086
